SYD|-33.87,151.21|2016-06-11T06:00:00Z|Cloudy|+20.2|1025.0|73
SYD|-33.87,151.21|2016-06-11T07:00:00Z|Cloudy|+16.8|1027.5|73
SYD|-33.87,151.21|2016-06-11T08:00:00Z|Cloudy|+18.5|1037.6|84
SYD|-33.87,151.21|2016-06-11T09:00:00Z|Cloudy|+19.4|1010.7|64
SYD|-33.87,151.21|2016-06-11T10:00:00Z|Cloudy|+18.5|1019.0|87
SYD|-33.87,151.21|2016-06-11T11:00:00Z|Cloudy|+16.6|1016.3|77
SYD|-33.87,151.21|2016-06-11T12:00:00Z|Cloudy|+16.1|1026.4|83
SYD|-33.87,151.21|2016-06-11T13:00:00Z|Cloudy|+15.9|1038.8|68
SYD|-33.87,151.21|2016-06-11T14:00:00Z|Cloudy|+15.5|1026.9|70
SYD|-33.87,151.21|2016-06-11T15:00:00Z|Cloudy|+14.9|1039.8|78
SYD|-33.87,151.21|2016-06-11T16:00:00Z|Cloudy|+13.0|1035.8|65
SYD|-33.87,151.21|2016-06-11T17:00:00Z|Cloudy|+15.4|1035.2|73
SYD|-33.87,151.21|2016-06-11T18:00:00Z|Cloudy|+10.9|1028.6|79
SYD|-33.87,151.21|2016-06-11T19:00:00Z|Cloudy|+12.2|1016.2|68
SYD|-33.87,151.21|2016-06-11T20:00:00Z|Cloudy|+12.4|1013.3|75
SYD|-33.87,151.21|2016-06-11T21:00:00Z|Cloudy|+12.5|1036.0|84
SYD|-33.87,151.21|2016-06-11T22:00:00Z|Cloudy|+13.3|1012.7|87
SYD|-33.87,151.21|2016-06-11T23:00:00Z|Cloudy|+13.7|1033.4|89
SYD|-33.87,151.21|2016-06-12T00:00:00Z|Cloudy|+13.1|1031.5|80
SYD|-33.87,151.21|2016-06-12T01:00:00Z|Cloudy|+15.2|1038.8|75
SYD|-33.87,151.21|2016-06-12T02:00:00Z|Cloudy|+15.5|1033.8|65
SYD|-33.87,151.21|2016-06-12T03:00:00Z|Cloudy|+15.7|1028.2|84
SYD|-33.87,151.21|2016-06-12T04:00:00Z|Cloudy|+15.8|1021.3|62
SYD|-33.87,151.21|2016-06-12T05:00:00Z|Cloudy|+17.8|1025.4|61
SYD|-33.87,151.21|2016-06-12T06:00:00Z|Cloudy|+19.3|1035.1|64
SYD|-33.87,151.21|2016-06-12T07:00:00Z|Cloudy|+20.2|1024.1|68
SYD|-33.87,151.21|2016-06-12T08:00:00Z|Cloudy|+19.9|1015.1|69
SYD|-33.87,151.21|2016-06-12T09:00:00Z|Cloudy|+16.3|1018.8|65
SYD|-33.87,151.21|2016-06-12T10:00:00Z|Cloudy|+19.4|1024.3|88
SYD|-33.87,151.21|2016-06-12T11:00:00Z|Cloudy|+18.8|1017.0|89
SYD|-33.87,151.21|2016-06-12T12:00:00Z|Cloudy|+18.0|1020.9|86
SYD|-33.87,151.21|2016-06-12T13:00:00Z|Cloudy|+15.8|1030.9|81
SYD|-33.87,151.21|2016-06-12T14:00:00Z|Cloudy|+15.5|1028.0|88
SYD|-33.87,151.21|2016-06-12T15:00:00Z|Cloudy|+14.6|1036.9|68
SYD|-33.87,151.21|2016-06-12T16:00:00Z|Cloudy|+14.5|1018.1|78
SYD|-33.87,151.21|2016-06-12T17:00:00Z|Cloudy|+12.5|1022.8|61
SYD|-33.87,151.21|2016-06-12T18:00:00Z|Cloudy|+15.2|1022.4|75
SYD|-33.87,151.21|2016-06-12T19:00:00Z|Cloudy|+13.2|1027.8|71
SYD|-33.87,151.21|2016-06-12T20:00:00Z|Cloudy|+11.5|1039.3|75
SYD|-33.87,151.21|2016-06-12T21:00:00Z|Cloudy|+14.8|1032.1|74
SYD|-33.87,151.21|2016-06-12T22:00:00Z|Cloudy|+11.6|1036.3|62
SYD|-33.87,151.21|2016-06-12T23:00:00Z|Cloudy|+14.6|1027.3|62
SYD|-33.87,151.21|2016-06-13T00:00:00Z|Cloudy|+14.3|1011.8|85
SYD|-33.87,151.21|2016-06-13T01:00:00Z|Cloudy|+14.9|1012.1|73
SYD|-33.87,151.21|2016-06-13T02:00:00Z|Cloudy|+15.5|1013.5|67
SYD|-33.87,151.21|2016-06-13T03:00:00Z|Cloudy|+16.2|1026.7|61
SYD|-33.87,151.21|2016-06-13T04:00:00Z|Cloudy|+16.4|1034.8|78
SYD|-33.87,151.21|2016-06-13T05:00:00Z|Cloudy|+16.4|1037.9|69
SYD|-33.87,151.21|2016-06-13T06:00:00Z|Cloudy|+18.8|1013.3|69
SYD|-33.87,151.21|2016-06-13T07:00:00Z|Cloudy|+18.1|1038.1|79
SYD|-33.87,151.21|2016-06-13T08:00:00Z|Cloudy|+19.0|1012.1|76
SYD|-33.87,151.21|2016-06-13T09:00:00Z|Cloudy|+17.5|1019.7|79
SYD|-33.87,151.21|2016-06-13T10:00:00Z|Cloudy|+19.7|1013.0|83
SYD|-33.87,151.21|2016-06-13T11:00:00Z|Cloudy|+16.0|1029.4|86
SYD|-33.87,151.21|2016-06-13T12:00:00Z|Cloudy|+17.0|1039.1|68
SYD|-33.87,151.21|2016-06-13T13:00:00Z|Cloudy|+16.5|1013.0|87
SYD|-33.87,151.21|2016-06-13T14:00:00Z|Cloudy|+15.5|1039.7|79
SYD|-33.87,151.21|2016-06-13T15:00:00Z|Cloudy|+14.5|1028.8|60
SYD|-33.87,151.21|2016-06-13T16:00:00Z|Cloudy|+14.3|1012.9|61
SYD|-33.87,151.21|2016-06-13T17:00:00Z|Cloudy|+14.8|1038.7|62
SYD|-33.87,151.21|2016-06-13T18:00:00Z|Cloudy|+11.8|1023.8|65
SYD|-33.87,151.21|2016-06-13T19:00:00Z|Cloudy|+11.2|1034.4|80
SYD|-33.87,151.21|2016-06-13T20:00:00Z|Cloudy|+12.0|1026.1|61
SYD|-33.87,151.21|2016-06-13T21:00:00Z|Cloudy|+11.2|1020.1|81
SYD|-33.87,151.21|2016-06-13T22:00:00Z|Cloudy|+11.6|1024.3|88
SYD|-33.87,151.21|2016-06-13T23:00:00Z|Cloudy|+15.4|1037.4|63
SYD|-33.87,151.21|2016-06-14T00:00:00Z|Cloudy|+14.1|1021.3|88
SYD|-33.87,151.21|2016-06-14T01:00:00Z|Cloudy|+14.6|1026.1|61
SYD|-33.87,151.21|2016-06-14T02:00:00Z|Cloudy|+15.5|1023.4|83
SYD|-33.87,151.21|2016-06-14T03:00:00Z|Cloudy|+16.6|1024.9|73
SYD|-33.87,151.21|2016-06-14T04:00:00Z|Cloudy|+15.8|1018.6|66
SYD|-33.87,151.21|2016-06-14T05:00:00Z|Cloudy|+18.3|1018.4|85
SYD|-33.87,151.21|2016-06-14T06:00:00Z|Cloudy|+17.9|1031.9|71
SYD|-33.87,151.21|2016-06-14T07:00:00Z|Cloudy|+20.3|1017.0|80
SYD|-33.87,151.21|2016-06-14T08:00:00Z|Cloudy|+17.4|1014.2|68
SYD|-33.87,151.21|2016-06-14T09:00:00Z|Cloudy|+20.3|1022.1|85
SYD|-33.87,151.21|2016-06-14T10:00:00Z|Cloudy|+15.9|1032.2|62
SYD|-33.87,151.21|2016-06-14T11:00:00Z|Cloudy|+18.4|1037.6|83
SYD|-33.87,151.21|2016-06-14T12:00:00Z|Cloudy|+18.2|1035.7|79
SYD|-33.87,151.21|2016-06-14T13:00:00Z|Cloudy|+15.8|1023.4|76
SYD|-33.87,151.21|2016-06-14T14:00:00Z|Cloudy|+15.5|1019.3|61
SYD|-33.87,151.21|2016-06-14T15:00:00Z|Cloudy|+14.8|1022.0|69
SYD|-33.87,151.21|2016-06-14T16:00:00Z|Cloudy|+12.8|1015.6|65
SYD|-33.87,151.21|2016-06-14T17:00:00Z|Cloudy|+14.8|1032.2|76
SYD|-33.87,151.21|2016-06-14T18:00:00Z|Cloudy|+13.0|1021.8|77
SYD|-33.87,151.21|2016-06-14T19:00:00Z|Cloudy|+14.9|1028.8|73
SYD|-33.87,151.21|2016-06-14T20:00:00Z|Cloudy|+12.0|1015.5|87
SYD|-33.87,151.21|2016-06-14T21:00:00Z|Cloudy|+14.3|1027.4|60
SYD|-33.87,151.21|2016-06-14T22:00:00Z|Cloudy|+10.8|1030.6|90
SYD|-33.87,151.21|2016-06-14T23:00:00Z|Cloudy|+11.9|1036.8|88
SYD|-33.87,151.21|2016-06-15T00:00:00Z|Cloudy|+13.1|1011.9|64
SYD|-33.87,151.21|2016-06-15T01:00:00Z|Cloudy|+14.8|1025.3|84
SYD|-33.87,151.21|2016-06-15T02:00:00Z|Cloudy|+15.5|1012.9|89
SYD|-33.87,151.21|2016-06-15T03:00:00Z|Cloudy|+16.1|1012.8|82
SYD|-33.87,151.21|2016-06-15T04:00:00Z|Cloudy|+16.5|1020.3|63
SYD|-33.87,151.21|2016-06-15T05:00:00Z|Cloudy|+16.3|1015.9|74
SYD|-33.87,151.21|2016-06-15T06:00:00Z|Cloudy|+17.1|1026.6|69
SYD|-33.87,151.21|2016-06-15T07:00:00Z|Cloudy|+17.8|1028.7|74
SYD|-33.87,151.21|2016-06-15T08:00:00Z|Cloudy|+17.7|1024.5|61
SYD|-33.87,151.21|2016-06-15T09:00:00Z|Cloudy|+15.7|1030.8|73
SYD|-33.87,151.21|2016-06-15T10:00:00Z|Cloudy|+16.8|1026.0|89
SYD|-33.87,151.21|2016-06-15T11:00:00Z|Cloudy|+18.8|1023.5|65
SYD|-33.87,151.21|2016-06-15T12:00:00Z|Cloudy|+17.2|1026.7|77
SYD|-33.87,151.21|2016-06-15T13:00:00Z|Cloudy|+16.1|1027.5|79
SYD|-33.87,151.21|2016-06-15T14:00:00Z|Cloudy|+15.5|1028.8|86
SYD|-33.87,151.21|2016-06-15T15:00:00Z|Cloudy|+14.2|1021.0|87
SYD|-33.87,151.21|2016-06-15T16:00:00Z|Cloudy|+13.3|1038.8|84
SYD|-33.87,151.21|2016-06-15T17:00:00Z|Cloudy|+12.1|1031.0|71
MEL|-37.82,144.97|2016-06-08T18:00:00Z|Cloudy|+11.0|1023.7|74
MEL|-37.82,144.97|2016-06-08T19:00:00Z|Cloudy|+9.0|1008.2|82
MEL|-37.82,144.97|2016-06-08T20:00:00Z|Cloudy|+7.3|1038.0|74
MEL|-37.82,144.97|2016-06-08T21:00:00Z|Cloudy|+7.7|1018.4|68
MEL|-37.82,144.97|2016-06-08T22:00:00Z|Cloudy|+8.1|1030.8|89
MEL|-37.82,144.97|2016-06-08T23:00:00Z|Cloudy|+10.0|1029.8|77
MEL|-37.82,144.97|2016-06-09T00:00:00Z|Cloudy|+10.0|1002.8|66
MEL|-37.82,144.97|2016-06-09T01:00:00Z|Cloudy|+10.8|1027.5|74
MEL|-37.82,144.97|2016-06-09T02:00:00Z|Cloudy|+11.5|1029.5|75
MEL|-37.82,144.97|2016-06-09T03:00:00Z|Cloudy|+12.7|1030.4|69
MEL|-37.82,144.97|2016-06-09T04:00:00Z|Cloudy|+12.7|1037.2|86
MEL|-37.82,144.97|2016-06-09T05:00:00Z|Cloudy|+11.6|1020.1|62
MEL|-37.82,144.97|2016-06-09T06:00:00Z|Cloudy|+14.8|1017.2|90
MEL|-37.82,144.97|2016-06-09T07:00:00Z|Cloudy|+12.4|1029.4|77
MEL|-37.82,144.97|2016-06-09T08:00:00Z|Cloudy|+13.3|1034.5|78
MEL|-37.82,144.97|2016-06-09T09:00:00Z|Cloudy|+13.9|1010.3|89
MEL|-37.82,144.97|2016-06-09T10:00:00Z|Cloudy|+12.1|1039.5|80
MEL|-37.82,144.97|2016-06-09T11:00:00Z|Cloudy|+13.3|1028.2|81
MEL|-37.82,144.97|2016-06-09T12:00:00Z|Cloudy|+13.4|1010.5|72
MEL|-37.82,144.97|2016-06-09T13:00:00Z|Cloudy|+11.6|1039.9|88
MEL|-37.82,144.97|2016-06-09T14:00:00Z|Cloudy|+11.5|1018.2|70
MEL|-37.82,144.97|2016-06-09T15:00:00Z|Cloudy|+10.9|1015.3|66
MEL|-37.82,144.97|2016-06-09T16:00:00Z|Cloudy|+11.0|1002.2|78
MEL|-37.82,144.97|2016-06-09T17:00:00Z|Cloudy|+10.6|1029.0|89
MEL|-37.82,144.97|2016-06-09T18:00:00Z|Cloudy|+9.4|1038.9|74
MEL|-37.82,144.97|2016-06-09T19:00:00Z|Cloudy|+8.8|1012.2|68
MEL|-37.82,144.97|2016-06-09T20:00:00Z|Cloudy|+8.0|1036.9|66
MEL|-37.82,144.97|2016-06-09T21:00:00Z|Cloudy|+8.0|1004.1|85
MEL|-37.82,144.97|2016-06-09T22:00:00Z|Cloudy|+11.3|1010.5|77
MEL|-37.82,144.97|2016-06-09T23:00:00Z|Cloudy|+9.2|1008.5|84
MEL|-37.82,144.97|2016-06-10T00:00:00Z|Cloudy|+9.6|1010.2|73
MEL|-37.82,144.97|2016-06-10T01:00:00Z|Cloudy|+11.4|1024.3|64
MEL|-37.82,144.97|2016-06-10T02:00:00Z|Cloudy|+11.5|1034.6|81
MEL|-37.82,144.97|2016-06-10T03:00:00Z|Cloudy|+11.6|1015.1|76
MEL|-37.82,144.97|2016-06-10T04:00:00Z|Cloudy|+12.7|1008.1|71
MEL|-37.82,144.97|2016-06-10T05:00:00Z|Cloudy|+14.2|1009.0|65
MEL|-37.82,144.97|2016-06-10T06:00:00Z|Cloudy|+15.4|1031.7|81
MEL|-37.82,144.97|2016-06-10T07:00:00Z|Cloudy|+15.7|1006.4|76
MEL|-37.82,144.97|2016-06-10T08:00:00Z|Cloudy|+15.5|1014.5|71
MEL|-37.82,144.97|2016-06-10T09:00:00Z|Cloudy|+13.5|1026.2|74
MEL|-37.82,144.97|2016-06-10T10:00:00Z|Cloudy|+11.8|1038.7|88
MEL|-37.82,144.97|2016-06-10T11:00:00Z|Cloudy|+11.8|1007.4|76
MEL|-37.82,144.97|2016-06-10T12:00:00Z|Cloudy|+11.9|1029.3|77
MEL|-37.82,144.97|2016-06-10T13:00:00Z|Cloudy|+11.7|1012.8|83
MEL|-37.82,144.97|2016-06-10T14:00:00Z|Cloudy|+11.5|1014.4|64
MEL|-37.82,144.97|2016-06-10T15:00:00Z|Cloudy|+10.7|1030.3|69
MEL|-37.82,144.97|2016-06-10T16:00:00Z|Cloudy|+10.8|1036.9|81
MEL|-37.82,144.97|2016-06-10T17:00:00Z|Cloudy|+8.7|1027.7|71
MEL|-37.82,144.97|2016-06-10T18:00:00Z|Cloudy|+8.4|1010.2|60
MEL|-37.82,144.97|2016-06-10T19:00:00Z|Cloudy|+10.5|1025.3|85
MEL|-37.82,144.97|2016-06-10T20:00:00Z|Cloudy|+8.5|1024.8|87
MEL|-37.82,144.97|2016-06-10T21:00:00Z|Cloudy|+8.8|1021.0|69
MEL|-37.82,144.97|2016-06-10T22:00:00Z|Cloudy|+8.6|1020.1|89
MEL|-37.82,144.97|2016-06-10T23:00:00Z|Cloudy|+9.4|1023.6|70
MEL|-37.82,144.97|2016-06-11T00:00:00Z|Cloudy|+11.2|1011.4|77
MEL|-37.82,144.97|2016-06-11T01:00:00Z|Cloudy|+11.3|1009.7|75
MEL|-37.82,144.97|2016-06-11T02:00:00Z|Cloudy|+11.5|1011.6|85
MEL|-37.82,144.97|2016-06-11T03:00:00Z|Cloudy|+12.3|1020.0|82
MEL|-37.82,144.97|2016-06-11T04:00:00Z|Cloudy|+12.5|1034.1|61
MEL|-37.82,144.97|2016-06-11T05:00:00Z|Cloudy|+13.2|1014.3|82
MEL|-37.82,144.97|2016-06-11T06:00:00Z|Cloudy|+11.5|1021.2|76
MEL|-37.82,144.97|2016-06-11T07:00:00Z|Cloudy|+14.8|1037.9|66
MEL|-37.82,144.97|2016-06-11T08:00:00Z|Cloudy|+12.6|1009.1|89
MEL|-37.82,144.97|2016-06-11T09:00:00Z|Cloudy|+13.3|1000.7|65
MEL|-37.82,144.97|2016-06-11T10:00:00Z|Cloudy|+14.0|1017.0|81
MEL|-37.82,144.97|2016-06-11T11:00:00Z|Cloudy|+14.0|1033.6|84
MEL|-37.82,144.97|2016-06-11T12:00:00Z|Cloudy|+13.6|1035.8|76
MEL|-37.82,144.97|2016-06-11T13:00:00Z|Cloudy|+11.6|1005.1|65
MEL|-37.82,144.97|2016-06-11T14:00:00Z|Cloudy|+11.5|1008.8|74
MEL|-37.82,144.97|2016-06-11T15:00:00Z|Cloudy|+11.5|1004.2|61
MEL|-37.82,144.97|2016-06-11T16:00:00Z|Cloudy|+10.9|1025.6|75
MEL|-37.82,144.97|2016-06-11T17:00:00Z|Cloudy|+11.4|1016.5|68
MEL|-37.82,144.97|2016-06-11T18:00:00Z|Cloudy|+10.5|1037.7|68
MEL|-37.82,144.97|2016-06-11T19:00:00Z|Cloudy|+10.0|1012.9|65
MEL|-37.82,144.97|2016-06-11T20:00:00Z|Cloudy|+9.9|1016.8|66
MEL|-37.82,144.97|2016-06-11T21:00:00Z|Cloudy|+9.0|1017.6|64
MEL|-37.82,144.97|2016-06-11T22:00:00Z|Cloudy|+8.3|1006.2|74
MEL|-37.82,144.97|2016-06-11T23:00:00Z|Cloudy|+9.6|1010.4|80
MEL|-37.82,144.97|2016-06-12T00:00:00Z|Cloudy|+10.4|1034.9|87
MEL|-37.82,144.97|2016-06-12T01:00:00Z|Cloudy|+11.2|1008.3|64
MEL|-37.82,144.97|2016-06-12T02:00:00Z|Cloudy|+11.5|1034.9|88
MEL|-37.82,144.97|2016-06-12T03:00:00Z|Cloudy|+12.2|1012.5|69
MEL|-37.82,144.97|2016-06-12T04:00:00Z|Cloudy|+13.4|1000.6|90
MEL|-37.82,144.97|2016-06-12T05:00:00Z|Cloudy|+14.2|1036.7|72
MEL|-37.82,144.97|2016-06-12T06:00:00Z|Cloudy|+11.7|1010.9|82
MEL|-37.82,144.97|2016-06-12T07:00:00Z|Cloudy|+12.8|1038.4|68
MEL|-37.82,144.97|2016-06-12T08:00:00Z|Cloudy|+15.2|1029.0|70
MEL|-37.82,144.97|2016-06-12T09:00:00Z|Cloudy|+15.5|1027.6|78
MEL|-37.82,144.97|2016-06-12T10:00:00Z|Cloudy|+12.3|1010.9|78
MEL|-37.82,144.97|2016-06-12T11:00:00Z|Cloudy|+13.4|1035.7|70
MEL|-37.82,144.97|2016-06-12T12:00:00Z|Cloudy|+11.5|1039.7|84
MEL|-37.82,144.97|2016-06-12T13:00:00Z|Cloudy|+12.4|1033.0|90
MEL|-37.82,144.97|2016-06-12T14:00:00Z|Cloudy|+11.5|1011.9|85
MEL|-37.82,144.97|2016-06-12T15:00:00Z|Cloudy|+11.3|1035.8|72
MEL|-37.82,144.97|2016-06-12T16:00:00Z|Cloudy|+11.3|1026.5|86
MEL|-37.82,144.97|2016-06-12T17:00:00Z|Cloudy|+9.2|1023.0|63
MEL|-37.82,144.97|2016-06-12T18:00:00Z|Cloudy|+8.3|1005.8|85
MEL|-37.82,144.97|2016-06-12T19:00:00Z|Cloudy|+10.4|1004.4|70
MEL|-37.82,144.97|2016-06-12T20:00:00Z|Cloudy|+11.1|1030.6|68
MEL|-37.82,144.97|2016-06-12T21:00:00Z|Cloudy|+10.1|1038.0|78
MEL|-37.82,144.97|2016-06-12T22:00:00Z|Cloudy|+10.7|1003.1|83
MEL|-37.82,144.97|2016-06-12T23:00:00Z|Cloudy|+10.5|1001.4|61
MEL|-37.82,144.97|2016-06-13T00:00:00Z|Cloudy|+10.2|1021.5|87
MEL|-37.82,144.97|2016-06-13T01:00:00Z|Cloudy|+10.8|1006.8|83
MEL|-37.82,144.97|2016-06-13T02:00:00Z|Cloudy|+11.5|1004.7|69
MEL|-37.82,144.97|2016-06-13T03:00:00Z|Cloudy|+11.7|1023.4|85
MEL|-37.82,144.97|2016-06-13T04:00:00Z|Cloudy|+13.1|1037.1|65
MEL|-37.82,144.97|2016-06-13T05:00:00Z|Cloudy|+12.6|1015.7|60
MEL|-37.82,144.97|2016-06-13T06:00:00Z|Cloudy|+14.8|1018.7|75
MEL|-37.82,144.97|2016-06-13T07:00:00Z|Cloudy|+12.0|1037.2|63
MEL|-37.82,144.97|2016-06-13T08:00:00Z|Cloudy|+13.7|1039.0|63
MEL|-37.82,144.97|2016-06-13T09:00:00Z|Cloudy|+13.7|1031.6|83
MEL|-37.82,144.97|2016-06-13T10:00:00Z|Cloudy|+12.6|1000.9|85
MEL|-37.82,144.97|2016-06-13T11:00:00Z|Cloudy|+12.3|1012.4|86
MEL|-37.82,144.97|2016-06-13T12:00:00Z|Cloudy|+12.6|1021.2|63
MEL|-37.82,144.97|2016-06-13T13:00:00Z|Cloudy|+12.2|1031.8|82
MEL|-37.82,144.97|2016-06-13T14:00:00Z|Cloudy|+11.5|1002.0|74
MEL|-37.82,144.97|2016-06-13T15:00:00Z|Cloudy|+10.4|1007.2|87
MEL|-37.82,144.97|2016-06-13T16:00:00Z|Cloudy|+9.3|1016.4|75
MEL|-37.82,144.97|2016-06-13T17:00:00Z|Cloudy|+9.2|1010.6|63
MEL|-37.82,144.97|2016-06-13T18:00:00Z|Cloudy|+7.7|1006.0|82
MEL|-37.82,144.97|2016-06-13T19:00:00Z|Cloudy|+7.5|1031.8|68
MEL|-37.82,144.97|2016-06-13T20:00:00Z|Cloudy|+7.8|1006.3|61
MEL|-37.82,144.97|2016-06-13T21:00:00Z|Cloudy|+7.9|1033.5|64
MEL|-37.82,144.97|2016-06-13T22:00:00Z|Cloudy|+7.7|1028.5|71
MEL|-37.82,144.97|2016-06-13T23:00:00Z|Cloudy|+9.5|1001.4|85
MEL|-37.82,144.97|2016-06-14T00:00:00Z|Cloudy|+9.6|1021.4|79
MEL|-37.82,144.97|2016-06-14T01:00:00Z|Cloudy|+10.8|1020.0|86
MEL|-37.82,144.97|2016-06-14T02:00:00Z|Cloudy|+11.5|1009.2|69
MEL|-37.82,144.97|2016-06-14T03:00:00Z|Cloudy|+12.0|1000.5|78
MEL|-37.82,144.97|2016-06-14T04:00:00Z|Cloudy|+13.4|1022.6|68
MEL|-37.82,144.97|2016-06-14T05:00:00Z|Cloudy|+13.9|1020.4|77
MEL|-37.82,144.97|2016-06-14T06:00:00Z|Cloudy|+14.6|1012.2|77
MEL|-37.82,144.97|2016-06-14T07:00:00Z|Cloudy|+14.3|1016.8|81
MEL|-37.82,144.97|2016-06-14T08:00:00Z|Cloudy|+15.5|1014.1|67
MEL|-37.82,144.97|2016-06-14T09:00:00Z|Cloudy|+14.8|1024.7|76
